SALES_NAME,DIVISION,CUSTOMER_NAME,CUSTOMER_SAP,CUSTOMER_STATUS,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
ADIT,Bulk Trans,DUNIA KIMIA JAYA,8000000015,EXISTING,25000000,25000000,25000000,25000000,25000000,25000000,25000000,25000000,25000000,25000000,25000000,25000000
EDWIN,Bulk Trans,GALATTA LESTARINDO,3000010040,EXISTING,0,0,0,0,0,0,0,0,0,0,0,0
EDWIN,Bulk Trans,LAUTAN LUAS TBK,8000000010,EXISTING,200000000,200000000,250000000,250000000,200000000,200000000,200000000,200000000,200000000,200000000,200000000,200000000
EDWIN,Bulk Trans,PETROKIMIA GRESIK,3000004389,EXISTING,75000000,75000000,75000000,75000000,75000000,75000000,75000000,75000000,75000000,75000000,75000000,75000000
ADIT,Bulk Trans,ROLIMEX KIMIA NUSAMAS,3000011817,EXISTING,350000000,350000000,350000000,325000000,325000000,325000000,325000000,325000000,325000000,350000000,350000000,350000000
EDWIN,Bulk Trans,SUKAJADI SAWIT MEKAR,3000005420,EXISTING,0,0,0,0,0,0,0,0,0,0,0,0
WILLEM,Bulk Trans,SUMITOMO,0,EXISTING,0,0,0,0,0,0,0,0,0,0,0,0
EDWIN,Bulk Trans,PUPUK INDONESIA,PPI,POTENTIAL,0,0,0,0,0,0,0,0,0,0,0,0
EDWIN,Bulk Trans,SARASWANTI ANUGERAH MAKMUR TBK,3000006568,POTENTIAL,0,0,0,0,0,0,0,0,0,0,0,0
